trip_id,stop_id,timepoint,stop_sequence,departure_time,arrival_time
OLN1059,thorncliffe_park,,3,8:59:50,8:59:50
OLN1059,cosburn,,4,9:04:45,9:04:45
OLN1059,pape_station,,5,9:06:55,9:06:55
OLN1059,gerrard,,6,9:09:50,9:09:50
OLN1059,leslieville,,7,9:10:50,9:10:50
OLN1059,east_harbour,,8,9:12:25,9:12:25
OLN1059,distillery,,9,9:15:00,9:15:00
OLN1059,corktown,,10,9:16:30,9:16:30
OLN1059,moss_park,,11,9:17:55,9:17:55
OLN1059,queen,,12,9:19:35,9:19:35
OLN1059,osgoode,,13,9:20:55,9:20:55
OLN1059,queen_spadina,,14,9:22:30,9:22:30
OLN1059,king_bathurst,,15,9:24:25,9:24:25
OLN1059,exhibition_go,,16,9:28:05,9:28:05
OLN1060,science_centre,,1,8:58:00,8:58:00
OLN1060,flemingdon_park,,2,8:59:25,8:59:25
OLN1060,thorncliffe_park,,3,9:01:50,9:01:50
OLN1060,cosburn,,4,9:06:45,9:06:45
OLN1060,pape_station,,5,9:08:55,9:08:55
OLN1060,gerrard,,6,9:11:50,9:11:50
OLN1060,leslieville,,7,9:12:50,9:12:50
OLN1060,east_harbour,,8,9:14:25,9:14:25
OLN1060,distillery,,9,9:17:00,9:17:00
OLN1060,corktown,,10,9:18:30,9:18:30
OLN1060,moss_park,,11,9:19:55,9:19:55
OLN1060,queen,,12,9:21:35,9:21:35
OLN1060,osgoode,,13,9:22:55,9:22:55
OLN1060,queen_spadina,,14,9:24:30,9:24:30
OLN1060,king_bathurst,,15,9:26:25,9:26:25
OLN1060,exhibition_go,,16,9:30:05,9:30:05
OLN1061,science_centre,,1,9:00:00,9:00:00
OLN1061,flemingdon_park,,2,9:01:25,9:01:25
OLN1061,thorncliffe_park,,3,9:03:50,9:03:50
OLN1061,cosburn,,4,9:08:45,9:08:45
OLN1061,pape_station,,5,9:10:55,9:10:55
OLN1061,gerrard,,6,9:13:50,9:13:50
OLN1061,leslieville,,7,9:14:50,9:14:50
OLN1061,east_harbour,,8,9:16:25,9:16:25
OLN1061,distillery,,9,9:19:00,9:19:00
OLN1061,corktown,,10,9:20:30,9:20:30
OLN1061,moss_park,,11,9:21:55,9:21:55
OLN1061,queen,,12,9:23:35,9:23:35
OLN1061,osgoode,,13,9:24:55,9:24:55
OLN1061,queen_spadina,,14,9:26:30,9:26:30
OLN1061,king_bathurst,,15,9:28:25,9:28:25
OLN1061,exhibition_go,,16,9:32:05,9:32:05
OLN1062,science_centre,,1,9:02:00,9:02:00
OLN1062,flemingdon_park,,2,9:03:25,9:03:25
OLN1062,thorncliffe_park,,3,9:05:50,9:05:50
OLN1062,cosburn,,4,9:10:45,9:10:45
OLN1062,pape_station,,5,9:12:55,9:12:55
OLN1062,gerrard,,6,9:15:50,9:15:50
OLN1062,leslieville,,7,9:16:50,9:16:50
OLN1062,east_harbour,,8,9:18:25,9:18:25
OLN1062,distillery,,9,9:21:00,9:21:00
OLN1062,corktown,,10,9:22:30,9:22:30
OLN1062,moss_park,,11,9:23:55,9:23:55
OLN1062,queen,,12,9:25:35,9:25:35
OLN1062,osgoode,,13,9:26:55,9:26:55
OLN1062,queen_spadina,,14,9:28:30,9:28:30
OLN1062,king_bathurst,,15,9:30:25,9:30:25
OLN1062,exhibition_go,,16,9:34:05,9:34:05
OLN1063,science_centre,,1,9:04:00,9:04:00
OLN1063,flemingdon_park,,2,9:05:25,9:05:25
OLN1063,thorncliffe_park,,3,9:07:50,9:07:50
OLN1063,cosburn,,4,9:12:45,9:12:45
OLN1063,pape_station,,5,9:14:55,9:14:55
OLN1063,gerrard,,6,9:17:50,9:17:50
OLN1063,leslieville,,7,9:18:50,9:18:50
OLN1063,east_harbour,,8,9:20:25,9:20:25
OLN1063,distillery,,9,9:23:00,9:23:00
OLN1063,corktown,,10,9:24:30,9:24:30
OLN1063,moss_park,,11,9:25:55,9:25:55
OLN1063,queen,,12,9:27:35,9:27:35
OLN1063,osgoode,,13,9:28:55,9:28:55
OLN1063,queen_spadina,,14,9:30:30,9:30:30
OLN1063,king_bathurst,,15,9:32:25,9:32:25
OLN1063,exhibition_go,,16,9:36:05,9:36:05
OLN1064,science_centre,,1,9:06:00,9:06:00
OLN1064,flemingdon_park,,2,9:07:25,9:07:25
OLN1064,thorncliffe_park,,3,9:09:50,9:09:50
OLN1064,cosburn,,4,9:14:45,9:14:45
OLN1064,pape_station,,5,9:16:55,9:16:55
OLN1064,gerrard,,6,9:19:50,9:19:50
OLN1064,leslieville,,7,9:20:50,9:20:50
OLN1064,east_harbour,,8,9:22:25,9:22:25
OLN1064,distillery,,9,9:25:00,9:25:00
OLN1064,corktown,,10,9:26:30,9:26:30
OLN1064,moss_park,,11,9:27:55,9:27:55
OLN1064,queen,,12,9:29:35,9:29:35
OLN1064,osgoode,,13,9:30:55,9:30:55
OLN1064,queen_spadina,,14,9:32:30,9:32:30
OLN1064,king_bathurst,,15,9:34:25,9:34:25
OLN1064,exhibition_go,,16,9:38:05,9:38:05
OLN1065,science_centre,,1,9:08:00,9:08:00
OLN1065,flemingdon_park,,2,9:09:25,9:09:25
OLN1065,thorncliffe_park,,3,9:11:50,9:11:50
OLN1065,cosburn,,4,9:16:45,9:16:45
OLN1065,pape_station,,5,9:18:55,9:18:55
OLN1065,gerrard,,6,9:21:50,9:21:50
OLN1065,leslieville,,7,9:22:50,9:22:50
OLN1065,east_harbour,,8,9:24:25,9:24:25
OLN1065,distillery,,9,9:27:00,9:27:00
OLN1065,corktown,,10,9:28:30,9:28:30
OLN1065,moss_park,,11,9:29:55,9:29:55
OLN1065,queen,,12,9:31:35,9:31:35
OLN1065,osgoode,,13,9:32:55,9:32:55
OLN1065,queen_spadina,,14,9:34:30,9:34:30
OLN1065,king_bathurst,,15,9:36:25,9:36:25
OLN1065,exhibition_go,,16,9:40:05,9:40:05
OLN1066,science_centre,,1,9:10:00,9:10:00
OLN1066,flemingdon_park,,2,9:11:25,9:11:25
OLN1066,thorncliffe_park,,3,9:13:50,9:13:50
OLN1066,cosburn,,4,9:18:45,9:18:45
OLN1066,pape_station,,5,9:20:55,9:20:55
OLN1066,gerrard,,6,9:23:50,9:23:50
OLN1066,leslieville,,7,9:24:50,9:24:50
OLN1066,east_harbour,,8,9:26:25,9:26:25
OLN1066,distillery,,9,9:29:00,9:29:00
OLN1066,corktown,,10,9:30:30,9:30:30
OLN1066,moss_park,,11,9:31:55,9:31:55
OLN1066,queen,,12,9:33:35,9:33:35
OLN1066,osgoode,,13,9:34:55,9:34:55
OLN1066,queen_spadina,,14,9:36:30,9:36:30
OLN1066,king_bathurst,,15,9:38:25,9:38:25
OLN1066,exhibition_go,,16,9:42:05,9:42:05
OLN1067,science_centre,,1,9:12:00,9:12:00
OLN1067,flemingdon_park,,2,9:13:25,9:13:25
OLN1067,thorncliffe_park,,3,9:15:50,9:15:50
OLN1067,cosburn,,4,9:20:45,9:20:45
OLN1067,pape_station,,5,9:22:55,9:22:55
OLN1067,gerrard,,6,9:25:50,9:25:50
OLN1067,leslieville,,7,9:26:50,9:26:50
OLN1067,east_harbour,,8,9:28:25,9:28:25
OLN1067,distillery,,9,9:31:00,9:31:00
OLN1067,corktown,,10,9:32:30,9:32:30
OLN1067,moss_park,,11,9:33:55,9:33:55
OLN1067,queen,,12,9:35:35,9:35:35
OLN1067,osgoode,,13,9:36:55,9:36:55
OLN1067,queen_spadina,,14,9:38:30,9:38:30
OLN1067,king_bathurst,,15,9:40:25,9:40:25
OLN1067,exhibition_go,,16,9:44:05,9:44:05
OLN1068,science_centre,,1,9:14:00,9:14:00
OLN1068,flemingdon_park,,2,9:15:25,9:15:25
OLN1068,thorncliffe_park,,3,9:17:50,9:17:50
OLN1068,cosburn,,4,9:22:45,9:22:45
OLN1068,pape_station,,5,9:24:55,9:24:55
OLN1068,gerrard,,6,9:27:50,9:27:50
OLN1068,leslieville,,7,9:28:50,9:28:50
OLN1068,east_harbour,,8,9:30:25,9:30:25
OLN1068,distillery,,9,9:33:00,9:33:00
OLN1068,corktown,,10,9:34:30,9:34:30
OLN1068,moss_park,,11,9:35:55,9:35:55
OLN1068,queen,,12,9:37:35,9:37:35
OLN1068,osgoode,,13,9:38:55,9:38:55
OLN1068,queen_spadina,,14,9:40:30,9:40:30
OLN1068,king_bathurst,,15,9:42:25,9:42:25
OLN1068,exhibition_go,,16,9:46:05,9:46:05
OLN1069,science_centre,,1,9:16:00,9:16:00
OLN1069,flemingdon_park,,2,9:17:25,9:17:25
OLN1069,thorncliffe_park,,3,9:19:50,9:19:50
OLN1069,cosburn,,4,9:24:45,9:24:45
OLN1069,pape_station,,5,9:26:55,9:26:55
OLN1069,gerrard,,6,9:29:50,9:29:50
OLN1069,leslieville,,7,9:30:50,9:30:50
OLN1069,east_harbour,,8,9:32:25,9:32:25
OLN1069,distillery,,9,9:35:00,9:35:00
OLN1069,corktown,,10,9:36:30,9:36:30
OLN1069,moss_park,,11,9:37:55,9:37:55
OLN1069,queen,,12,9:39:35,9:39:35
OLN1069,osgoode,,13,9:40:55,9:40:55
OLN1069,queen_spadina,,14,9:42:30,9:42:30
OLN1069,king_bathurst,,15,9:44:25,9:44:25
OLN1069,exhibition_go,,16,9:48:05,9:48:05
OLN1070,science_centre,,1,9:18:00,9:18:00
OLN1070,flemingdon_park,,2,9:19:25,9:19:25
OLN1070,thorncliffe_park,,3,9:21:50,9:21:50
OLN1070,cosburn,,4,9:26:45,9:26:45
OLN1070,pape_station,,5,9:28:55,9:28:55
OLN1070,gerrard,,6,9:31:50,9:31:50
OLN1070,leslieville,,7,9:32:50,9:32:50
OLN1070,east_harbour,,8,9:34:25,9:34:25
OLN1070,distillery,,9,9:37:00,9:37:00
OLN1070,corktown,,10,9:38:30,9:38:30
OLN1070,moss_park,,11,9:39:55,9:39:55
OLN1070,queen,,12,9:41:35,9:41:35
OLN1070,osgoode,,13,9:42:55,9:42:55
OLN1070,queen_spadina,,14,9:44:30,9:44:30
OLN1070,king_bathurst,,15,9:46:25,9:46:25
OLN1070,exhibition_go,,16,9:50:05,9:50:05
OLN1071,science_centre,,1,9:20:00,9:20:00
OLN1071,flemingdon_park,,2,9:21:25,9:21:25
OLN1071,thorncliffe_park,,3,9:23:50,9:23:50
OLN1071,cosburn,,4,9:28:45,9:28:45
OLN1071,pape_station,,5,9:30:55,9:30:55
OLN1071,gerrard,,6,9:33:50,9:33:50
OLN1071,leslieville,,7,9:34:50,9:34:50
OLN1071,east_harbour,,8,9:36:25,9:36:25
OLN1071,distillery,,9,9:39:00,9:39:00
OLN1071,corktown,,10,9:40:30,9:40:30
OLN1071,moss_park,,11,9:41:55,9:41:55
OLN1071,queen,,12,9:43:35,9:43:35
OLN1071,osgoode,,13,9:44:55,9:44:55
OLN1071,queen_spadina,,14,9:46:30,9:46:30
OLN1071,king_bathurst,,15,9:48:25,9:48:25
OLN1071,exhibition_go,,16,9:52:05,9:52:05
OLN1072,science_centre,,1,9:22:00,9:22:00
OLN1072,flemingdon_park,,2,9:23:25,9:23:25
OLN1072,thorncliffe_park,,3,9:25:50,9:25:50
OLN1072,cosburn,,4,9:30:45,9:30:45
OLN1072,pape_station,,5,9:32:55,9:32:55
OLN1072,gerrard,,6,9:35:50,9:35:50
OLN1072,leslieville,,7,9:36:50,9:36:50
OLN1072,east_harbour,,8,9:38:25,9:38:25
OLN1072,distillery,,9,9:41:00,9:41:00
OLN1072,corktown,,10,9:42:30,9:42:30
OLN1072,moss_park,,11,9:43:55,9:43:55
OLN1072,queen,,12,9:45:35,9:45:35
OLN1072,osgoode,,13,9:46:55,9:46:55
OLN1072,queen_spadina,,14,9:48:30,9:48:30
OLN1072,king_bathurst,,15,9:50:25,9:50:25
OLN1072,exhibition_go,,16,9:54:05,9:54:05
OLN1073,science_centre,,1,9:24:00,9:24:00
OLN1073,flemingdon_park,,2,9:25:25,9:25:25
OLN1073,thorncliffe_park,,3,9:27:50,9:27:50
OLN1073,cosburn,,4,9:32:45,9:32:45
OLN1073,pape_station,,5,9:34:55,9:34:55
OLN1073,gerrard,,6,9:37:50,9:37:50
OLN1073,leslieville,,7,9:38:50,9:38:50
OLN1073,east_harbour,,8,9:40:25,9:40:25
OLN1073,distillery,,9,9:43:00,9:43:00
OLN1073,corktown,,10,9:44:30,9:44:30
OLN1073,moss_park,,11,9:45:55,9:45:55
OLN1073,queen,,12,9:47:35,9:47:35
OLN1073,osgoode,,13,9:48:55,9:48:55
OLN1073,queen_spadina,,14,9:50:30,9:50:30
OLN1073,king_bathurst,,15,9:52:25,9:52:25
OLN1073,exhibition_go,,16,9:56:05,9:56:05
OLN1074,science_centre,,1,9:26:00,9:26:00
OLN1074,flemingdon_park,,2,9:27:25,9:27:25
OLN1074,thorncliffe_park,,3,9:29:50,9:29:50
OLN1074,cosburn,,4,9:34:45,9:34:45
OLN1074,pape_station,,5,9:36:55,9:36:55
OLN1074,gerrard,,6,9:39:50,9:39:50
OLN1074,leslieville,,7,9:40:50,9:40:50
OLN1074,east_harbour,,8,9:42:25,9:42:25
OLN1074,distillery,,9,9:45:00,9:45:00
OLN1074,corktown,,10,9:46:30,9:46:30
OLN1074,moss_park,,11,9:47:55,9:47:55
OLN1074,queen,,12,9:49:35,9:49:35
OLN1074,osgoode,,13,9:50:55,9:50:55
OLN1074,queen_spadina,,14,9:52:30,9:52:30
OLN1074,king_bathurst,,15,9:54:25,9:54:25
OLN1074,exhibition_go,,16,9:58:05,9:58:05
OLN1075,science_centre,,1,9:28:00,9:28:00
OLN1075,flemingdon_park,,2,9:29:25,9:29:25
OLN1075,thorncliffe_park,,3,9:31:50,9:31:50
OLN1075,cosburn,,4,9:36:45,9:36:45
OLN1075,pape_station,,5,9:38:55,9:38:55
OLN1075,gerrard,,6,9:41:50,9:41:50
OLN1075,leslieville,,7,9:42:50,9:42:50
OLN1075,east_harbour,,8,9:44:25,9:44:25
OLN1075,distillery,,9,9:47:00,9:47:00
OLN1075,corktown,,10,9:48:30,9:48:30
OLN1075,moss_park,,11,9:49:55,9:49:55
OLN1075,queen,,12,9:51:35,9:51:35
OLN1075,osgoode,,13,9:52:55,9:52:55
OLN1075,queen_spadina,,14,9:54:30,9:54:30
OLN1075,king_bathurst,,15,9:56:25,9:56:25
OLN1075,exhibition_go,,16,10:00:05,10:00:05
OLN1076,science_centre,,1,9:30:00,9:30:00
OLN1076,flemingdon_park,,2,9:31:25,9:31:25
OLN1076,thorncliffe_park,,3,9:33:50,9:33:50
OLN1076,cosburn,,4,9:38:45,9:38:45
OLN1076,pape_station,,5,9:40:55,9:40:55
OLN1076,gerrard,,6,9:43:50,9:43:50
OLN1076,leslieville,,7,9:44:50,9:44:50
OLN1076,east_harbour,,8,9:46:25,9:46:25
OLN1076,distillery,,9,9:49:00,9:49:00
OLN1076,corktown,,10,9:50:30,9:50:30
OLN1076,moss_park,,11,9:51:55,9:51:55
OLN1076,queen,,12,9:53:35,9:53:35
OLN1076,osgoode,,13,9:54:55,9:54:55
OLN1076,queen_spadina,,14,9:56:30,9:56:30
OLN1076,king_bathurst,,15,9:58:25,9:58:25
OLN1076,exhibition_go,,16,10:02:05,10:02:05
